species,X,Y,geometry
Haliaeetus leucocephalus,1120368.6336967521,481982.9589640119,"c(1120368.63369675, 481982.958964012)"
Haliaeetus leucocephalus,1172731.6570193707,424874.59971159266,"c(1172731.65701937, 424874.599711593)"
Haliaeetus leucocephalus,1208256.0306044195,469941.4589514176,"c(1208256.03060442, 469941.458951418)"
Haliaeetus leucocephalus,1734567.9243551358,587158.985413493,"c(1734567.92435514, 587158.985413493)"
Haliaeetus leucocephalus,1126170.8868534293,479802.96517511853,"c(1126170.88685343, 479802.965175119)"
Haliaeetus leucocephalus,1195366.9155625612,386009.45590561925,"c(1195366.91556256, 386009.455905619)"
Haliaeetus leucocephalus,1174682.9086359355,412552.68634136755,"c(1174682.90863594, 412552.686341368)"
Haliaeetus leucocephalus,1681148.852252241,506896.7402632782,"c(1681148.85225224, 506896.740263278)"
Haliaeetus leucocephalus,1363990.0260750977,651131.7591391681,"c(1363990.0260751, 651131.759139168)"
Haliaeetus leucocephalus,966021.280344474,486643.20601086493,"c(966021.280344474, 486643.206010865)"
Haliaeetus leucocephalus,1212998.9963762905,449953.5442629228,"c(1212998.99637629, 449953.544262923)"
Haliaeetus leucocephalus,1295029.3238478112,477081.43535500165,"c(1295029.32384781, 477081.435355002)"
Haliaeetus leucocephalus,1224033.4126558795,458212.05655038473,"c(1224033.41265588, 458212.056550385)"
Haliaeetus leucocephalus,1216143.6937924966,456820.39261379396,"c(1216143.6937925, 456820.392613794)"
Haliaeetus leucocephalus,1672673.0317081353,525156.3439824798,"c(1672673.03170814, 525156.34398248)"
Haliaeetus leucocephalus,1203124.3346164497,419796.37170314754,"c(1203124.33461645, 419796.371703148)"
Haliaeetus leucocephalus,1057565.264134079,569251.632356632,"c(1057565.26413408, 569251.632356632)"
Haliaeetus leucocephalus,1199051.33140541,483251.45087552693,"c(1199051.33140541, 483251.450875527)"
Haliaeetus leucocephalus,1125846.9463928666,388573.5818324735,"c(1125846.94639287, 388573.581832474)"
Haliaeetus leucocephalus,1237824.2835070726,896489.5313582886,"c(1237824.28350707, 896489.531358289)"
Haliaeetus leucocephalus,1173141.2913263773,406336.89973523276,"c(1173141.29132638, 406336.899735233)"
Haliaeetus leucocephalus,1289109.27744157,460986.55452607037,"c(1289109.27744157, 460986.55452607)"
Haliaeetus leucocephalus,1225742.5897742189,456862.9556280314,"c(1225742.58977422, 456862.955628031)"
Haliaeetus leucocephalus,1155692.0574228002,457405.5572259336,"c(1155692.0574228, 457405.557225934)"
Haliaeetus leucocephalus,1311381.836127778,1271150.6404182068,"c(1311381.83612778, 1271150.64041821)"
Haliaeetus leucocephalus,1203944.0243763682,475468.78538244555,"c(1203944.02437637, 475468.785382446)"
Haliaeetus leucocephalus,1389485.562259669,634546.7366776693,"c(1389485.56225967, 634546.736677669)"
Haliaeetus leucocephalus,1090939.3455669498,550056.333336465,"c(1090939.34556695, 550056.333336465)"
Haliaeetus leucocephalus,1303515.1925752123,769064.6266738772,"c(1303515.19257521, 769064.626673877)"
Haliaeetus leucocephalus,1217605.2346057806,455292.25806926744,"c(1217605.23460578, 455292.258069267)"
Haliaeetus leucocephalus,1302609.3510078378,470276.3674492011,"c(1302609.35100784, 470276.367449201)"
Haliaeetus leucocephalus,1219111.4046966294,476993.71774356655,"c(1219111.40469663, 476993.717743567)"
Haliaeetus leucocephalus,1199859.4204178285,383993.4704970632,"c(1199859.42041783, 383993.470497063)"
Haliaeetus leucocephalus,1168781.3662576333,421676.2397454207,"c(1168781.36625763, 421676.239745421)"
Haliaeetus leucocephalus,1210625.2569405395,996732.3429554875,"c(1210625.25694054, 996732.342955488)"
Haliaeetus leucocephalus,1298988.5799818486,854484.6739928693,"c(1298988.57998185, 854484.673992869)"
Haliaeetus leucocephalus,1143259.8947480777,472263.0887644171,"c(1143259.89474808, 472263.088764417)"
Haliaeetus leucocephalus,1294848.983474793,476884.70302997006,"c(1294848.98347479, 476884.70302997)"
Haliaeetus leucocephalus,1194616.7177188613,380766.6337470398,"c(1194616.71771886, 380766.63374704)"
Haliaeetus leucocephalus,1196460.4625577217,390034.6867160902,"c(1196460.46255772, 390034.68671609)"
Haliaeetus leucocephalus,1199772.750156534,476977.57810085313,"c(1199772.75015653, 476977.578100853)"
Haliaeetus leucocephalus,1210606.9347289589,994971.1378492736,"c(1210606.93472896, 994971.137849274)"
Haliaeetus leucocephalus,1114865.3354226318,483878.8819135026,"c(1114865.33542263, 483878.881913503)"
Haliaeetus leucocephalus,1084564.6920618822,470998.74344756966,"c(1084564.69206188, 470998.74344757)"
Haliaeetus leucocephalus,1201952.8133712763,385598.9079330794,"c(1201952.81337128, 385598.907933079)"
Haliaeetus leucocephalus,1707771.1327994573,655387.8954524519,"c(1707771.13279946, 655387.895452452)"
Haliaeetus leucocephalus,1058270.6024216483,1000143.4178298215,"c(1058270.60242165, 1000143.41782982)"
Haliaeetus leucocephalus,1214037.1754499818,995994.3801804376,"c(1214037.17544998, 995994.380180438)"
Haliaeetus leucocephalus,1211327.2585820907,456356.55398792855,"c(1211327.25858209, 456356.553987929)"
Haliaeetus leucocephalus,1191041.7586534428,409083.5355662127,"c(1191041.75865344, 409083.535566213)"
Haliaeetus leucocephalus,957343.6671626216,1102075.36507505,"c(957343.667162622, 1102075.36507505)"
Haliaeetus leucocephalus,720671.8375520692,1042946.4986334353,"c(720671.837552069, 1042946.49863344)"
Haliaeetus leucocephalus,1205099.16208157,524503.4568599359,"c(1205099.16208157, 524503.456859936)"
Haliaeetus leucocephalus,1148109.0726894378,527649.4990260822,"c(1148109.07268944, 527649.499026082)"
Haliaeetus leucocephalus,952323.5365771045,544120.9258384111,"c(952323.536577104, 544120.925838411)"
Haliaeetus leucocephalus,1213882.6898475646,475306.522007243,"c(1213882.68984756, 475306.522007243)"
Haliaeetus leucocephalus,1034581.8002840853,438560.91412958683,"c(1034581.80028409, 438560.914129587)"
Haliaeetus leucocephalus,1465205.071477204,552544.7731065934,"c(1465205.0714772, 552544.773106593)"
Haliaeetus leucocephalus,1175255.0746147796,423790.1205505321,"c(1175255.07461478, 423790.120550532)"
Haliaeetus leucocephalus,1407389.8933749748,787064.637533456,"c(1407389.89337497, 787064.637533456)"
Haliaeetus leucocephalus,1271988.9138079786,457485.77290517814,"c(1271988.91380798, 457485.772905178)"
Haliaeetus leucocephalus,1331081.5083839856,499436.54720830306,"c(1331081.50838399, 499436.547208303)"
Haliaeetus leucocephalus,1228450.6604089234,468220.7074621548,"c(1228450.66040892, 468220.707462155)"
Haliaeetus leucocephalus,825183.279767082,1004463.1302696061,"c(825183.279767082, 1004463.13026961)"
Haliaeetus leucocephalus,1129425.9977825454,477610.07560200576,"c(1129425.99778255, 477610.075602006)"
Haliaeetus leucocephalus,1225010.8536024217,456485.83843972243,"c(1225010.85360242, 456485.838439722)"
Haliaeetus leucocephalus,1176244.913266696,418747.4232858506,"c(1176244.9132667, 418747.423285851)"
Haliaeetus leucocephalus,587857.2921932251,938628.7473122801,"c(587857.292193225, 938628.74731228)"
Haliaeetus leucocephalus,1397692.9720904059,590578.8091376078,"c(1397692.97209041, 590578.809137608)"
Haliaeetus leucocephalus,1175347.4045582928,370835.9575990932,"c(1175347.40455829, 370835.957599093)"
Haliaeetus leucocephalus,1475346.9665709424,604049.6275703475,"c(1475346.96657094, 604049.627570348)"
Haliaeetus leucocephalus,1328379.1723355562,493545.39565574203,"c(1328379.17233556, 493545.395655742)"
Haliaeetus leucocephalus,1206034.6183109481,457842.2965513531,"c(1206034.61831095, 457842.296551353)"
Haliaeetus leucocephalus,1081229.4328013868,521689.85430611676,"c(1081229.43280139, 521689.854306117)"
Haliaeetus leucocephalus,1242345.0852654434,452005.6012861589,"c(1242345.08526544, 452005.601286159)"
Haliaeetus leucocephalus,1207042.5283011757,457055.6492658246,"c(1207042.52830118, 457055.649265825)"
Haliaeetus leucocephalus,1205641.8124441118,458056.89940796694,"c(1205641.81244411, 458056.899407967)"
Haliaeetus leucocephalus,1194888.8104362297,383596.3439106831,"c(1194888.81043623, 383596.343910683)"
Haliaeetus leucocephalus,1185407.6280361654,383704.58556471515,"c(1185407.62803617, 383704.585564715)"
Haliaeetus leucocephalus,1184376.3453966854,421916.64979334973,"c(1184376.34539669, 421916.64979335)"
Haliaeetus leucocephalus,1099657.3153622416,503061.7036575311,"c(1099657.31536224, 503061.703657531)"
Haliaeetus leucocephalus,1284632.0462726632,455100.1734010426,"c(1284632.04627266, 455100.173401043)"
Haliaeetus leucocephalus,1082108.2408592917,441728.773907871,"c(1082108.24085929, 441728.773907871)"
Haliaeetus leucocephalus,1296504.2162421183,468035.7243639557,"c(1296504.21624212, 468035.724363956)"
Haliaeetus leucocephalus,1073457.099043009,520993.6126512418,"c(1073457.09904301, 520993.612651242)"
Haliaeetus leucocephalus,1183087.3333400157,375212.4243364421,"c(1183087.33334002, 375212.424336442)"
Haliaeetus leucocephalus,1193045.5167493972,394541.6228140593,"c(1193045.5167494, 394541.622814059)"
Haliaeetus leucocephalus,1524234.9206751194,543907.5267351387,"c(1524234.92067512, 543907.526735139)"
Haliaeetus leucocephalus,1072628.666709315,519360.12579824775,"c(1072628.66670932, 519360.125798248)"
Haliaeetus leucocephalus,886992.4985734491,1130065.5142549018,"c(886992.498573449, 1130065.5142549)"
Haliaeetus leucocephalus,1213244.3786907338,475601.67961905536,"c(1213244.37869073, 475601.679619055)"
Haliaeetus leucocephalus,1473826.645554316,472679.242409929,"c(1473826.64555432, 472679.242409929)"
Haliaeetus leucocephalus,1075658.1457632754,518281.48684357305,"c(1075658.14576328, 518281.486843573)"
Haliaeetus leucocephalus,564826.0277257417,1014010.2012084345,"c(564826.027725742, 1014010.20120843)"
Haliaeetus leucocephalus,1303166.4936704133,560585.892720921,"c(1303166.49367041, 560585.892720921)"
Haliaeetus leucocephalus,1467952.0987555876,561360.4829472981,"c(1467952.09875559, 561360.482947298)"
Haliaeetus leucocephalus,1232995.7263543818,451015.04944408627,"c(1232995.72635438, 451015.049444086)"
Haliaeetus leucocephalus,1168329.7114813342,431282.2335031145,"c(1168329.71148133, 431282.233503114)"
Haliaeetus leucocephalus,1043670.5037179898,598391.1675183362,"c(1043670.50371799, 598391.167518336)"
Haliaeetus leucocephalus,1449613.0504519222,669808.695946633,"c(1449613.05045192, 669808.695946633)"
Haliaeetus leucocephalus,1681411.0697879514,692667.0285968459,"c(1681411.06978795, 692667.028596846)"
Haliaeetus leucocephalus,1181165.454994664,373571.70932628267,"c(1181165.45499466, 373571.709326283)"
Haliaeetus leucocephalus,1081693.3225399558,520209.6586470737,"c(1081693.32253996, 520209.658647074)"
Haliaeetus leucocephalus,1006344.5996918802,458938.7640332464,"c(1006344.59969188, 458938.764033246)"
Haliaeetus leucocephalus,1181611.0152790379,388116.91575657565,"c(1181611.01527904, 388116.915756576)"
Haliaeetus leucocephalus,1232241.153815266,456947.0727725217,"c(1232241.15381527, 456947.072772522)"
Haliaeetus leucocephalus,1286607.4327128846,644555.6028595594,"c(1286607.43271288, 644555.602859559)"
Haliaeetus leucocephalus,1170121.9148995173,408636.68221108307,"c(1170121.91489952, 408636.682211083)"
Haliaeetus leucocephalus,1191891.0854568533,387516.8959835661,"c(1191891.08545685, 387516.895983566)"
Haliaeetus leucocephalus,1191877.7624597917,387568.9330480557,"c(1191877.76245979, 387568.933048056)"
Haliaeetus leucocephalus,902631.6204326018,631785.4811977482,"c(902631.620432602, 631785.481197748)"
Haliaeetus leucocephalus,1514879.9970752334,631014.270749681,"c(1514879.99707523, 631014.270749681)"
Haliaeetus leucocephalus,1170152.688737119,446881.8108762009,"c(1170152.68873712, 446881.810876201)"
Haliaeetus leucocephalus,932372.2347805365,1078051.12626601,"c(932372.234780536, 1078051.12626601)"
Haliaeetus leucocephalus,1270035.9093892174,463091.3393663077,"c(1270035.90938922, 463091.339366308)"
Haliaeetus leucocephalus,1192495.2389047444,387722.0527224214,"c(1192495.23890474, 387722.052722421)"
Haliaeetus leucocephalus,1676283.575670388,514896.66185024264,"c(1676283.57567039, 514896.661850243)"
Haliaeetus leucocephalus,1008467.4885151149,1006072.2353220923,"c(1008467.48851511, 1006072.23532209)"
Haliaeetus leucocephalus,1470436.993135149,481835.20037217997,"c(1470436.99313515, 481835.20037218)"
Haliaeetus leucocephalus,1202505.865435521,471650.1550914415,"c(1202505.86543552, 471650.155091442)"
Haliaeetus leucocephalus,1786873.4982505008,530145.2514553899,"c(1786873.4982505, 530145.25145539)"
Haliaeetus leucocephalus,1246983.9714030747,473139.73663493904,"c(1246983.97140307, 473139.736634939)"
Haliaeetus leucocephalus,1156598.7225474634,456888.58273084764,"c(1156598.72254746, 456888.582730848)"
Haliaeetus leucocephalus,1100169.4613300038,543186.5036457999,"c(1100169.46133, 543186.5036458)"
Haliaeetus leucocephalus,1243128.1801312752,481901.5894223001,"c(1243128.18013128, 481901.5894223)"
Haliaeetus leucocephalus,1627773.5986562432,738060.3476530148,"c(1627773.59865624, 738060.347653015)"
Haliaeetus leucocephalus,1470658.4101797042,583891.8512572567,"c(1470658.4101797, 583891.851257257)"
Haliaeetus leucocephalus,1241986.5910705302,888887.6625320263,"c(1241986.59107053, 888887.662532026)"
Haliaeetus leucocephalus,1216137.7186563623,571480.5230483102,"c(1216137.71865636, 571480.52304831)"
Haliaeetus leucocephalus,1472844.2137032787,654479.624051538,"c(1472844.21370328, 654479.624051538)"
Haliaeetus leucocephalus,1076907.289938742,431962.7277866361,"c(1076907.28993874, 431962.727786636)"
Haliaeetus leucocephalus,1183238.280890902,439264.7907333853,"c(1183238.2808909, 439264.790733385)"
Haliaeetus leucocephalus,1513340.3876270805,474182.63319006976,"c(1513340.38762708, 474182.63319007)"
Haliaeetus leucocephalus,1181703.2780451027,409698.05900955567,"c(1181703.2780451, 409698.059009556)"
Haliaeetus leucocephalus,1167509.3552147704,493881.7327446379,"c(1167509.35521477, 493881.732744638)"
Haliaeetus leucocephalus,1471540.4907432108,561196.6416550038,"c(1471540.49074321, 561196.641655004)"
Haliaeetus leucocephalus,1207660.236675377,479620.3269316082,"c(1207660.23667538, 479620.326931608)"
Haliaeetus leucocephalus,1240983.4260946477,473048.3358943679,"c(1240983.42609465, 473048.335894368)"
Haliaeetus leucocephalus,1463794.2430481147,515685.6500788613,"c(1463794.24304811, 515685.650078861)"
Haliaeetus leucocephalus,1266771.4342874507,456369.7026807314,"c(1266771.43428745, 456369.702680731)"
Haliaeetus leucocephalus,1216479.3213934104,572512.8627804331,"c(1216479.32139341, 572512.862780433)"
Haliaeetus leucocephalus,1118460.0739503345,479657.93755184446,"c(1118460.07395033, 479657.937551844)"
Haliaeetus leucocephalus,1477385.1643657745,619169.0822986615,"c(1477385.16436577, 619169.082298661)"
Haliaeetus leucocephalus,1489269.8357528686,639455.3592809936,"c(1489269.83575287, 639455.359280994)"
Haliaeetus leucocephalus,1245035.8785575426,825675.6380049691,"c(1245035.87855754, 825675.638004969)"
Haliaeetus leucocephalus,1299602.6045205574,466122.61869415274,"c(1299602.60452056, 466122.618694153)"
Haliaeetus leucocephalus,1208267.1869685396,480556.751208572,"c(1208267.18696854, 480556.751208572)"
Haliaeetus leucocephalus,1025162.5400613431,443103.7000582456,"c(1025162.54006134, 443103.700058246)"
Haliaeetus leucocephalus,1685750.5707037235,500532.1270853779,"c(1685750.57070372, 500532.127085378)"
Haliaeetus leucocephalus,1218064.2930961386,574191.8983447117,"c(1218064.29309614, 574191.898344712)"
Haliaeetus leucocephalus,1232438.722120778,471942.6204908284,"c(1232438.72212078, 471942.620490828)"
Haliaeetus leucocephalus,937179.1053900785,613513.7050940786,"c(937179.105390079, 613513.705094079)"
Haliaeetus leucocephalus,1199739.0639867175,381082.66425715724,"c(1199739.06398672, 381082.664257157)"
Haliaeetus leucocephalus,1101934.4151196836,501202.4550346117,"c(1101934.41511968, 501202.455034612)"
Haliaeetus leucocephalus,1473506.589231689,654808.0021002636,"c(1473506.58923169, 654808.002100264)"
Haliaeetus leucocephalus,1465348.878870259,567668.9787291572,"c(1465348.87887026, 567668.978729157)"
Haliaeetus leucocephalus,1559940.4140929913,675746.7414907425,"c(1559940.41409299, 675746.741490743)"
Haliaeetus leucocephalus,1795104.2693481583,569994.7071673712,"c(1795104.26934816, 569994.707167371)"
Haliaeetus leucocephalus,1750560.6378901163,625856.3596547748,"c(1750560.63789012, 625856.359654775)"
Haliaeetus leucocephalus,1194561.2488635501,386852.2090601159,"c(1194561.24886355, 386852.209060116)"
Haliaeetus leucocephalus,1209644.9778052762,478876.6881045907,"c(1209644.97780528, 478876.688104591)"
Haliaeetus leucocephalus,1392611.7600520568,646971.1866021227,"c(1392611.76005206, 646971.186602123)"
Haliaeetus leucocephalus,1463561.8622337235,557784.6498521575,"c(1463561.86223372, 557784.649852157)"
Haliaeetus leucocephalus,1078390.3230632297,521722.66185802827,"c(1078390.32306323, 521722.661858028)"
Haliaeetus leucocephalus,1458718.7168290096,555688.7324692449,"c(1458718.71682901, 555688.732469245)"
Haliaeetus leucocephalus,1175705.4272403505,371090.679643498,"c(1175705.42724035, 371090.679643498)"
Haliaeetus leucocephalus,837442.1111132277,1061980.788658353,"c(837442.111113228, 1061980.78865835)"
Haliaeetus leucocephalus,1463981.5992641232,515879.4251953595,"c(1463981.59926412, 515879.42519536)"
Haliaeetus leucocephalus,1158967.7493679586,466001.38298392534,"c(1158967.74936796, 466001.382983925)"
Haliaeetus leucocephalus,980771.9297284517,482926.65944371733,"c(980771.929728452, 482926.659443717)"
Haliaeetus leucocephalus,1601525.458150302,515580.10298969643,"c(1601525.4581503, 515580.102989696)"
Haliaeetus leucocephalus,1061918.0957326922,422291.4626278069,"c(1061918.09573269, 422291.462627807)"
Haliaeetus leucocephalus,1110036.42228465,483583.2761381074,"c(1110036.42228465, 483583.276138107)"
Haliaeetus leucocephalus,1307531.0603781291,483943.4856800403,"c(1307531.06037813, 483943.48568004)"
Haliaeetus leucocephalus,1005139.646977467,465553.83172982564,"c(1005139.64697747, 465553.831729826)"
Haliaeetus leucocephalus,598825.8911988109,933077.6358642877,"c(598825.891198811, 933077.635864288)"
Haliaeetus leucocephalus,1330009.1044475671,533651.1203493018,"c(1330009.10444757, 533651.120349302)"
Haliaeetus leucocephalus,1046833.3059304279,445335.9781916007,"c(1046833.30593043, 445335.978191601)"
Haliaeetus leucocephalus,1193696.648318315,398377.7865646052,"c(1193696.64831831, 398377.786564605)"
Haliaeetus leucocephalus,1683739.4991679015,507763.532524259,"c(1683739.4991679, 507763.532524259)"
Haliaeetus leucocephalus,1212447.8978200548,475449.5730195564,"c(1212447.89782005, 475449.573019556)"
Haliaeetus leucocephalus,1285928.2261428596,468517.39443779434,"c(1285928.22614286, 468517.394437794)"
Haliaeetus leucocephalus,1720476.2472124298,564183.9953296037,"c(1720476.24721243, 564183.995329604)"
Haliaeetus leucocephalus,1161314.2548312042,441581.13838996564,"c(1161314.2548312, 441581.138389966)"
Haliaeetus leucocephalus,1227212.7494884846,459656.505840224,"c(1227212.74948848, 459656.505840224)"
Haliaeetus leucocephalus,1230921.9171500378,455076.82655950205,"c(1230921.91715004, 455076.826559502)"
Haliaeetus leucocephalus,1156402.800195831,448174.6654019879,"c(1156402.80019583, 448174.665401988)"
Haliaeetus leucocephalus,1299475.9461957286,468551.1602902907,"c(1299475.94619573, 468551.160290291)"
Haliaeetus leucocephalus,1182916.4054805492,432489.00250423624,"c(1182916.40548055, 432489.002504236)"
Haliaeetus leucocephalus,1153119.8988568601,458324.4311527548,"c(1153119.89885686, 458324.431152755)"
Haliaeetus leucocephalus,1249869.5283748205,490966.1570115911,"c(1249869.52837482, 490966.157011591)"
Haliaeetus leucocephalus,1233903.1932804566,456669.0362821836,"c(1233903.19328046, 456669.036282184)"
Haliaeetus leucocephalus,1199586.1173352324,476105.236047888,"c(1199586.11733523, 476105.236047888)"
Haliaeetus leucocephalus,1467784.3719049618,594970.0877731043,"c(1467784.37190496, 594970.087773104)"
Haliaeetus leucocephalus,1461724.5971409488,556494.5950276679,"c(1461724.59714095, 556494.595027668)"
Haliaeetus leucocephalus,1479895.9751912043,610559.8565811135,"c(1479895.9751912, 610559.856581114)"
Haliaeetus leucocephalus,1632889.1194506674,731265.1938694798,"c(1632889.11945067, 731265.19386948)"
Haliaeetus leucocephalus,1313376.1683861425,919526.4377327824,"c(1313376.16838614, 919526.437732782)"
Haliaeetus leucocephalus,1378767.1078066262,585243.5719269575,"c(1378767.10780663, 585243.571926957)"
Haliaeetus leucocephalus,1209850.2929853864,476351.1011777437,"c(1209850.29298539, 476351.101177744)"
Haliaeetus leucocephalus,1200637.0056513941,385051.8983810015,"c(1200637.00565139, 385051.898381001)"
Haliaeetus leucocephalus,1081270.1395274715,472671.32954773225,"c(1081270.13952747, 472671.329547732)"
Haliaeetus leucocephalus,1607907.2555657537,508886.1682620364,"c(1607907.25556575, 508886.168262036)"
Haliaeetus leucocephalus,1417600.6776708583,644299.8987067799,"c(1417600.67767086, 644299.89870678)"
Haliaeetus leucocephalus,1203214.7016620762,470956.9597911043,"c(1203214.70166208, 470956.959791104)"
Haliaeetus leucocephalus,1409426.4323120415,753980.4271057796,"c(1409426.43231204, 753980.42710578)"
Haliaeetus leucocephalus,1191886.3389671845,399891.08595243277,"c(1191886.33896718, 399891.085952433)"
Haliaeetus leucocephalus,1473135.9396086715,473074.7257101905,"c(1473135.93960867, 473074.72571019)"
Haliaeetus leucocephalus,1007472.373537551,459372.6438418943,"c(1007472.37353755, 459372.643841894)"
Haliaeetus leucocephalus,1086172.7238284238,471942.92225315754,"c(1086172.72382842, 471942.922253158)"
Haliaeetus leucocephalus,1671296.7323386015,705097.8072277193,"c(1671296.7323386, 705097.807227719)"
Haliaeetus leucocephalus,1002740.7695566159,596207.6938393913,"c(1002740.76955662, 596207.693839391)"
Haliaeetus leucocephalus,1466398.8255282524,562262.7429540525,"c(1466398.82552825, 562262.742954053)"
Haliaeetus leucocephalus,718027.1856651993,1040207.32170096,"c(718027.185665199, 1040207.32170096)"
Haliaeetus leucocephalus,1211300.8250830453,452311.18217681325,"c(1211300.82508305, 452311.182176813)"
Haliaeetus leucocephalus,1059725.8549445772,597116.796221446,"c(1059725.85494458, 597116.796221446)"
Haliaeetus leucocephalus,1053403.227802198,475369.4822251489,"c(1053403.2278022, 475369.482225149)"
Haliaeetus leucocephalus,1144151.6829219689,516596.9953124734,"c(1144151.68292197, 516596.995312473)"
Haliaeetus leucocephalus,1203277.8566361638,470984.02137780754,"c(1203277.85663616, 470984.021377808)"
Haliaeetus leucocephalus,1098372.9670911513,532295.832967714,"c(1098372.96709115, 532295.832967714)"
Haliaeetus leucocephalus,1225221.796558991,476265.2519999964,"c(1225221.79655899, 476265.251999996)"
Haliaeetus leucocephalus,1209777.20288916,485003.7897415137,"c(1209777.20288916, 485003.789741514)"
Haliaeetus leucocephalus,1215416.0477513534,451017.00684268214,"c(1215416.04775135, 451017.006842682)"
Haliaeetus leucocephalus,1206730.0722940299,458052.81964759046,"c(1206730.07229403, 458052.81964759)"
Haliaeetus leucocephalus,1218514.287958573,476277.7318791745,"c(1218514.28795857, 476277.731879174)"
Haliaeetus leucocephalus,1170114.4493223696,408575.7964410711,"c(1170114.44932237, 408575.796441071)"
Haliaeetus leucocephalus,1079554.7042023288,524131.7816259039,"c(1079554.70420233, 524131.781625904)"
Haliaeetus leucocephalus,1238305.1819218732,461416.5781770022,"c(1238305.18192187, 461416.578177002)"
Haliaeetus leucocephalus,1209662.9576262925,465126.1813202416,"c(1209662.95762629, 465126.181320242)"
Haliaeetus leucocephalus,1472088.965869026,571281.4785563974,"c(1472088.96586903, 571281.478556397)"
Haliaeetus leucocephalus,1047510.8960564071,572934.1909421468,"c(1047510.89605641, 572934.190942147)"
Haliaeetus leucocephalus,596035.8790124096,937514.3867420092,"c(596035.87901241, 937514.386742009)"
Haliaeetus leucocephalus,397105.29255112656,1708449.9148078442,"c(397105.292551127, 1708449.91480784)"
Haliaeetus leucocephalus,1163808.6303447066,451076.08026306605,"c(1163808.63034471, 451076.080263066)"
Haliaeetus leucocephalus,1219808.9372698462,1021182.0395587082,"c(1219808.93726985, 1021182.03955871)"
Haliaeetus leucocephalus,1059661.2651498062,473370.6876390631,"c(1059661.26514981, 473370.687639063)"
Haliaeetus leucocephalus,1190400.03023142,400833.24935105565,"c(1190400.03023142, 400833.249351056)"
Haliaeetus leucocephalus,1604721.82570663,489652.4301277698,"c(1604721.82570663, 489652.43012777)"
Haliaeetus leucocephalus,1166198.8766905772,460459.71905377164,"c(1166198.87669058, 460459.719053772)"
Haliaeetus leucocephalus,1177024.1337379748,413824.48658063007,"c(1177024.13373797, 413824.48658063)"
Haliaeetus leucocephalus,1218143.0886086735,994449.8485032729,"c(1218143.08860867, 994449.848503273)"
Haliaeetus leucocephalus,1027171.9279481183,463608.47842845006,"c(1027171.92794812, 463608.47842845)"
Haliaeetus leucocephalus,1475074.510459445,572225.3827079288,"c(1475074.51045944, 572225.382707929)"
Haliaeetus leucocephalus,1049330.7133234164,523396.23788036883,"c(1049330.71332342, 523396.237880369)"
Haliaeetus leucocephalus,934401.5903441573,619314.3260995089,"c(934401.590344157, 619314.326099509)"
Haliaeetus leucocephalus,1720292.934679254,639327.1885670964,"c(1720292.93467925, 639327.188567096)"
Haliaeetus leucocephalus,1198441.4605771943,381883.6756888752,"c(1198441.46057719, 381883.675688875)"
Haliaeetus leucocephalus,1208597.3209036635,483159.57344730693,"c(1208597.32090366, 483159.573447307)"
Haliaeetus leucocephalus,1181145.7676552485,431646.6373472285,"c(1181145.76765525, 431646.637347228)"
Haliaeetus leucocephalus,1163968.6264806385,443886.06304808724,"c(1163968.62648064, 443886.063048087)"
Haliaeetus leucocephalus,1249844.8753669427,467924.01951456664,"c(1249844.87536694, 467924.019514567)"
Haliaeetus leucocephalus,1202218.0206885957,386127.6246925695,"c(1202218.0206886, 386127.62469257)"
Haliaeetus leucocephalus,1202009.819203636,385909.9348945854,"c(1202009.81920364, 385909.934894585)"
Haliaeetus leucocephalus,1446194.3555114605,670212.2200969808,"c(1446194.35551146, 670212.220096981)"
Haliaeetus leucocephalus,1269112.2682202586,462139.11448307376,"c(1269112.26822026, 462139.114483074)"
Haliaeetus leucocephalus,1704912.3375662537,660242.2536965682,"c(1704912.33756625, 660242.253696568)"
Haliaeetus leucocephalus,1159294.4816242927,448039.07198384183,"c(1159294.48162429, 448039.071983842)"
Haliaeetus leucocephalus,1004365.7904539782,986871.5591254064,"c(1004365.79045398, 986871.559125406)"
Haliaeetus leucocephalus,1226972.9050252512,596378.5855410794,"c(1226972.90502525, 596378.585541079)"
Haliaeetus leucocephalus,1082054.2950366635,547412.9010297467,"c(1082054.29503666, 547412.901029747)"
Haliaeetus leucocephalus,1470648.4845714793,583867.2400857487,"c(1470648.48457148, 583867.240085749)"
Haliaeetus leucocephalus,1194037.136638358,396207.32798450004,"c(1194037.13663836, 396207.3279845)"
Haliaeetus leucocephalus,1213003.7917303913,454633.40893889463,"c(1213003.79173039, 454633.408938895)"
Haliaeetus leucocephalus,1162488.4130402089,418228.3113836699,"c(1162488.41304021, 418228.31138367)"
Haliaeetus leucocephalus,1242557.356969772,478006.4424279532,"c(1242557.35696977, 478006.442427953)"
Haliaeetus leucocephalus,1204650.7977908198,465749.54724804574,"c(1204650.79779082, 465749.547248046)"
Haliaeetus leucocephalus,1195987.562774943,388906.7855634658,"c(1195987.56277494, 388906.785563466)"
Haliaeetus leucocephalus,1215530.5852426947,449842.2771671367,"c(1215530.58524269, 449842.277167137)"
Haliaeetus leucocephalus,920048.6918792236,1097457.1571990498,"c(920048.691879224, 1097457.15719905)"
Haliaeetus leucocephalus,1201744.8035575121,474774.87614981754,"c(1201744.80355751, 474774.876149818)"
