gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
859426250	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27954	M-27954		R. E. Peary		1			unknown						native				present	Skull, Cranium and Mandible, Not Mounted																							1905-05-02		122	122	1905	5	2	1905-05-02										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426187	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27911	M-27911	NE 11	R. E. Peary		1			male						native				present									Note in catalog: Skull on display															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426147	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27969	M-27969		R. E. Peary		1			unknown						native				present									Note in catalog: Skull on display															1905-01-01		1	1	1905	1	1	1905-01-01										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426141	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27937	M-27937	KK	R. E. Peary		1			male						native				present	Skull, Cranium and Mandible, Not Mounted								Note in catalog: Skull on display															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426136	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27936	M-27936	Z	R. E. Peary		1			female						native				present	Not Mounted								Note in catalog: Numbered wrongly 27836															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426131	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27934	M-27934	X	R. E. Peary		1			female						native				present	Skull, Cranium and Mandible, Not Mounted								Note in catalog: Skull on display															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859426126	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27930	M-27930	U	R. E. Peary		1			male						native				present	Skull, Cranium and Mandible, Not Mounted								Note in catalog: Skull on display															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425989	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27953	M-27953		R. E. Peary		1			unknown						native				present	Not Mounted																							1905-05-02		122	122	1905	5	2	1905-05-02										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425985	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27938	M-27938	NN	R. E. Peary		1			male						native				present	Skull, Cranium and Mandible, Not Mounted																							1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425980	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27933	M-27933	W	R. E. Peary		1			female						native				present	Skull, Cranium and Mandible, Not Mounted																							1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425975	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27932	M-27932		R. E. Peary		1			female						native				present	Skull, Cranium and Mandible, Not Mounted																							1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425970	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27931	M-27931	V	R. E. Peary		1			male						native				present	Not Mounted																							1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859425965	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27903	M-27903	NE 3	R. E. Peary		1			male						native				present																								1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region			North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ;																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859379904	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-34919	M-34919		J. E. Fuermeaux		1			male						native				present	Skull, Cranium and Mandible, Not Mounted																							1902-08-01		213	213	1902	8	1	1902-08-01										North America;Canada;Newfoundland and Labrador;Newfoundland;;;;	North America	North Atlantic Ocean		Newfoundland	Canada	CA	Newfoundland and Labrador	Newfoundland			North America; Canada; Newfoundland and Labrador; Newfoundland; ; ; ; ; ; ;																																																																			Rangifer tarandus caribou							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	caribou		subspecies				ICZN			
859350842	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27958	M-27958	Dec.1 male	R. E. Peary		1			male						native				present	Skull, Cranium and Mandible, Not Mounted								Note in catalog: Skull on display															1905-01-01		1	1	1905	1	1	1905-01-01										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region		Ellesmere Island, Black Cliffs Bay	North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; Ellesmere Island, Black Cliffs Bay																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859350835	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-30042	M-30042		R. E. Peary		1			unknown						native				present									Note in catalog: See 35926															1909-05-14		134	134	1909	5	14	1909-05-14										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region		Ellesmere Island, 50 meters south of Black Cliffs Bay	North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; Ellesmere Island, 50 meters south of Black Cliffs Bay																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
859350777	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-27922	M-27922	K	R. E. Peary		1			male						native				present									Note in catalog: Skull on display															1905-10-15		288	288	1905	10	15	1905-10-15										North America;Canada;Nunavut Territory;Baffin Region;;;;	North America				Canada		Nunavut Territory	Baffin Region		Ellesmere Island, northeast of Lake Hazen	North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; North America; Canada; Nunavut Territory; Baffin Region; ; ; ; ; ; ; Ellesmere Island, northeast of Lake Hazen																																																																			Rangifer tarandus pearyi							Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus	pearyi		subspecies				ICZN			
